Original Sentence,Modified Sentence,Modification Type,semantic_relationship
"that fell yesterday across Illinois will likely turn to slush today, .","Snow that fell across Illinois yesterday is likely to turn to slush today.","polarity_negation","Predicted Relationship: entailment with 96.11% confidence."
"that fell yesterday across Illinois will likely turn to slush today, .","Snow that fell across Illinois yesterday is likely to turn slush today.","RS","Predicted Relationship: entailment with 98.14% confidence."
"that fell yesterday across Illinois will likely turn to slush today, .","It's improbable that the snow that fell across Illinois yesterday turned to slush today.","antonym","Predicted Relationship: contradiction with 98.68% confidence."
"making roads wet and potentially slippery.","The road is wet and potentially slippery.","RD","Predicted Relationship: entailment with 88.38% confidence."
"making roads wet and potentially slippery.","Making the road wet and potentially slippery.","hypernym","Predicted Relationship: entailment with 99.90% confidence."
"making roads wet and potentially slippery.","Making the road wet and potentially slippery.","polarity_negation","Predicted Relationship: entailment with 99.90% confidence."
"making roads wet and potentially slippery.","The roads are made slippery and potentially wet.","RS","Predicted Relationship: entailment with 90.99% confidence."
"making roads wet and potentially slippery.","Making the roads dry and potentially slippery.","antonym","Predicted Relationship: contradiction with 99.86% confidence."
"icy cold front moved swiftly across the U.S. thanks to a jet stream at .","The cold-ice front moved swiftly across the country thanks to jet stream.","RD","Predicted Relationship: entailment with 99.28% confidence."
"icy cold front moved swiftly across the U.S. thanks to a jet stream at .","The cold-ice front moved swiftly across the U.S. thanks to jet stream.","hypernym","Predicted Relationship: entailment with 98.88% confidence."
"icy cold front moved swiftly across the U.S. thanks to a jet stream at .","The non-ice cold front moved swiftly across the U.S. thanks to jet stream.","polarity_negation","Predicted Relationship: neutral with 51.09% confidence."
"icy cold front moved swiftly across the U.S. thanks to a jet stream at .","The cold-ice front moved swiftly across the jets thanks to U.S. streaming.","RS","Predicted Relationship: contradiction with 70.52% confidence."
"icy cold front moved swiftly across the U.S. thanks to a jet stream at .","The hot ice front moved swiftly across the U.S. thanks to jet stream.","antonym","Predicted Relationship: contradiction with 93.39% confidence."
"arctic air eastward throughout today and tomorrow.","Tomorrow and tomorrow there will be Arctic air to the east.","RD","Predicted Relationship: entailment with 99.57% confidence."
"arctic air eastward throughout today and tomorrow.","Today and tomorrow there will be Arctic air in the east.","hypernym","Predicted Relationship: entailment with 99.85% confidence."
"arctic air eastward throughout today and tomorrow.","Today and tomorrow there will be no Arctic air to the east.","polarity_negation","Predicted Relationship: contradiction with 99.92% confidence."
"arctic air eastward throughout today and tomorrow.","Arctic air today and tomorrow.","RS","Predicted Relationship: entailment with 99.71% confidence."
"arctic air eastward throughout today and tomorrow.","Today and tomorrow there will be Arctic air to the east.","antonym","Predicted Relationship: entailment with 99.89% confidence."
"reported that the speed of the wind means it will not last and that .","Wind speed is reported to mean it will last and that means it will.","RD","Predicted Relationship: contradiction with 99.38% confidence."
"reported that the speed of the wind means it will not last and that .","The wind speed is noise it's not lasting it's that.","hypernym","Predicted Relationship: neutral with 97.15% confidence."
"reported that the speed of the wind means it will not last and that .","Wind speed is reported to be unsustainable and that's not what it is.","polarity_negation","Predicted Relationship: entailment with 96.42% confidence."
"reported that the speed of the wind means it will not last and that .","The wind didn't report as long as it did and that means its speed.","RS","Predicted Relationship: entailment with 78.25% confidence."
"reported that the speed of the wind means it will not last and that .","The wind speed is reported to be unpredictable and that means it is.","antonym","Predicted Relationship: neutral with 68.81% confidence."
"residents can expect milder temperatures by the end of the week and .","Residents can expect milder by the end of the week.","RD","Predicted Relationship: entailment with 99.80% confidence."
"residents can expect milder temperatures by the end of the week and .","Residents can expect milder fundamental measures by the end of the week.","hypernym","Predicted Relationship: entailment with 70.34% confidence."
"residents can expect milder temperatures by the end of the week and .","Residents can not expect milder temperatures by the end of the week.","polarity_negation","Predicted Relationship: contradiction with 98.86% confidence."
"residents can expect milder temperatures by the end of the week and .","Residents can expect a milder week by the end of the temperature.","RS","Predicted Relationship: entailment with 82.02% confidence."
"residents can expect milder temperatures by the end of the week and .","Residents can expect milder temperatures by the end of the week.","antonym","Predicted Relationship: entailment with 99.92% confidence."
"No threat: As in New Buffalo, Michigan (pictured), the snow is expected just to be a light dusting .","No threat. Light snow dust is expected like the picture of New Buffalo MN.","RD","Predicted Relationship: entailment with 93.71% confidence."
"No threat: As in New Buffalo, Michigan (pictured), the snow is expected just to be a light dusting .","No threat. Just light snow dust is expected like the picture of New Buffalo MN.","hypernym","Predicted Relationship: entailment with 95.25% confidence."
"No threat: As in New Buffalo, Michigan (pictured), the snow is expected just to be a light dusting .","No threat. Expect just light snow dust unlike the unpictured New Buffalo MI.","polarity_negation","Predicted Relationship: contradiction with 99.33% confidence."
