Original Sentence,Modified Sentence,Modification Type,semantic_relationship
"There are also ruins -- the remains of the houses collapsed during the 2009 earthquake that rocked nearby L'Aquila.","Ruins remains of houses collapsed in 2009 earthquake that rocked nearby L'Aquila.","RD","Predicted Relationship: entailment with 99.89% confidence."
"There are also ruins -- the remains of the houses collapsed during the 2009 earthquake that rocked nearby L'Aquila.","Ruins also occurred and remains of houses collapsed in a commotion in 2009 that rocked nearby L'Aquila.","hypernym","Predicted Relationship: entailment with 99.88% confidence."
"There are also ruins -- the remains of the houses collapsed during the 2009 earthquake that rocked nearby L'Aquila.","Ruins also occurred and remains of houses were not collapsed by the 2009 earthquake that rocked nearby L'Aquila.","polarity_negation","Predicted Relationship: contradiction with 99.89% confidence."
"There are also ruins -- the remains of the houses collapsed during the 2009 earthquake that rocked nearby L'Aquila.","L'Aquila ruins remnants of houses collapsed in a 2009 earthquake that also rocked nearby.","RS","Predicted Relationship: entailment with 99.89% confidence."
"There are also ruins -- the remains of the houses collapsed during the 2009 earthquake that rocked nearby L'Aquila.","Ruins also occurred and parts of houses collapsed in the 2009 earthquake that rocked nearby L'Aquila.","antonym","Predicted Relationship: entailment with 99.81% confidence."
"Kihlgren gives me the grand tour, describing his early days trying to acquire property in the hamlet -- leading to surreal situations for both him and the villagers.","For me Kihlgren's tour was to describe the early days of his attempts to acquire property in the hamlet which led to a surreal situation for him and the villagers.","RD","Predicted Relationship: entailment with 99.87% confidence."
"Kihlgren gives me the grand tour, describing his early days trying to acquire property in the hamlet -- leading to surreal situations for both him and the villagers.","For me Kihlgren was on a grand tour describing the early civil day in which he tried to acquire property in the hamlet which led to a surreal situation for him and the villagers.","hypernym","Predicted Relationship: entailment with 88.80% confidence."
"Kihlgren gives me the grand tour, describing his early days trying to acquire property in the hamlet -- leading to surreal situations for both him and the villagers.","For me Kihlgren's tour was a grand one describing an early day in which he tried to acquire property in the hamlet which led to a surreal situation for him and the villagers.","polarity_negation","Predicted Relationship: entailment with 99.67% confidence."
"Kihlgren gives me the grand tour, describing his early days trying to acquire property in the hamlet -- leading to surreal situations for both him and the villagers.","Kihlgren a villager gave me an early tour of the early days of his attempts to acquire property in the hamlet which led to a surreal situation for him and his grand.","RS","Predicted Relationship: contradiction with 58.01% confidence."
"Kihlgren gives me the grand tour, describing his early days trying to acquire property in the hamlet -- leading to surreal situations for both him and the villagers.","For me Kihlgren's tour was a grand one describing an early night of trying to acquire property in the hamlet that led to a surreal situation for both of them and the villagers.","antonym","Predicted Relationship: neutral with 39.73% confidence."
"Today the village may be marginally less rustic, but Sextantio's charm lies in its sympathetic use of historic structures.","Sextantio may be marginally less rustic today but its charm lies in its use of historical structures.","RD","Predicted Relationship: entailment with 99.86% confidence."
"Today the village may be marginally less rustic, but Sextantio's charm lies in its sympathetic use of historic structures.","Sextantio may be rustic today marginally less so but its charm lies in its sympathetic use of historical structures.","hypernym","Predicted Relationship: entailment with 99.74% confidence."
"Today the village may be marginally less rustic, but Sextantio's charm lies in its sympathetic use of historic structures.","Sextantio may be marginally less rustic today but its charm lies in its insensitive use of historical structures.","polarity_negation","Predicted Relationship: contradiction with 99.95% confidence."
"Today the village may be marginally less rustic, but Sextantio's charm lies in its sympathetic use of historic structures.","Today a village of history may be marginally less rustic but its charm lies in its use of the sympathetic Sextantio structure.","RS","Predicted Relationship: entailment with 66.88% confidence."
"Today the village may be marginally less rustic, but Sextantio's charm lies in its sympathetic use of historic structures.","Sextantio may be marginally more rustic today but its charm lies in its sympathetic use of historical structures.","antonym","Predicted Relationship: contradiction with 99.88% confidence."
"At the reception, housed in a former donkey stable at the hamlet's entrance where nativity scenes are staged at Christmas, the concierge hands me the biggest and heaviest room key I've ever encountered: 30 centimeters of pure iron.","The concierge handed me the biggest most heavy 30cm pure iron key ever encountered at the reception housed in the former donkey stable at the entrance to the hamlet where a nativity scene was staged during Christmas.","RD","Predicted Relationship: entailment with 99.92% confidence."
"At the reception, housed in a former donkey stable at the hamlet's entrance where nativity scenes are staged at Christmas, the concierge hands me the biggest and heaviest room key I've ever encountered: 30 centimeters of pure iron.","The concierge handed me the biggest most heavy room key ever encountered 30 centimeters of virgin iron at the reception housed in the former donkey stable at the entrance to the hamlet where a nativity scene was staged during Christmas.","hypernym","Predicted Relationship: entailment with 99.56% confidence."
